Year,Occupation,Total_Number,Men_Number,Women_Number,Total_MedianEarnings,Men_MedianEarnings,Women_MedianEarnings
2013,....Natural sciences managers,"16,766","8,633","8,133","94,448","121,164","85,416"
2013,...Jewelers and precious stone and metal workers,"26,929","18,880","8,049","33,334","36,494","24,657"
2013,...Audiologists,"10,771","3,078","7,693","76,440","82,289","75,339"
2013,...Transportation security screeners,"21,025","13,467","7,558","41,104","40,732","41,751"
2013,Computer network architects,"91,709","84,233","7,476","96,372","96,549","94,445"
2013,Chemical engineers,"53,119","45,725","7,394","100,231","100,632","95,507"
2013,"...Models, demonstrators, and product promoters","12,335","4,971","7,364","30,930","50,929","27,018"
2013,...Chiropractors,"34,499","27,139","7,360","70,513","72,468","60,223"
2013,"...Crushing, grinding, polishing, mixing, and blending workers","70,478","63,515","6,963","36,849","37,709","32,032"
2013,Environmental engineers,"25,988","19,105","6,883","77,406","80,413","72,478"
2013,...Aircraft mechanics and service technicians,"141,341","134,480","6,861","55,948","56,690","45,440"
2013,...Machine feeders and offbearers,"21,230","14,507","6,723","25,667","30,290","21,911"
2013,Computer hardware engineers,"51,453","44,773","6,680","91,967","95,258","76,236"
2013,....Gaming managers,"17,294","10,632","6,662","51,221","52,127","47,845"
2013,Actuaries,"23,200","16,642","6,558","112,191","116,019","106,759"
2013,...Construction and building inspectors,"67,510","60,968","6,542","52,318","53,088","45,705"
2013,"...First-line supervisors of farming, fishing, and forestry workers","50,720","44,245","6,475","38,025","39,581","31,456"
2013,....Legislators,"14,815","8,375","6,440","67,155","71,530","65,325"
2013,"Surveyors, cartographers, and photogrammetrists","31,315","24,924","6,391","59,354","61,190","50,876"
2013,Agricultural and food scientists,"22,154","15,764","6,390","60,826","62,867","53,805"
2013,Urban and regional planners,"17,145","10,824","6,321","67,392","71,693","62,266"
2013,Judicial law clerks,"11,115","4,920","6,195","55,545","54,778","55,883"
2013,Economists,"20,957","14,810","6,147","105,834","120,076","82,427"
2013,...Tour and travel guides,"15,628","9,572","6,056","29,404","29,043","30,413"
2013,"...Health diagnosing and treating practitioners, all other","10,251","4,314","5,937","48,175","52,729","42,025"
2013,...Recreational therapists,"9,144","3,265","5,879","41,923","42,004","41,782"
2013,...Air traffic controllers and airfield operations specialists,"33,382","27,511","5,871","77,014","80,236","65,873"
2013,"...Transportation attendants, except flight attendants","11,113","5,383","5,730","30,763","41,630","22,992"
2013,"...Morticians, undertakers, and funeral directors","28,279","22,551","5,728","47,219","51,129","31,023"
2013,"Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators","68,484","62,777","5,707","50,514","50,378","52,954"
2013,...Refuse and recyclable material collectors,"73,441","67,859","5,582","29,333","30,057","22,209"
2013,"...Molders and molding machine setters, operators, and tenders, metal and plastic","35,447","29,875","5,572","36,377","38,294","30,011"
2013,...Telecommunications line installers and repairers,"118,663","113,126","5,537","48,906","47,527","55,989"
2013,"...Textile winding, twisting, and drawing out machine setters, operators, and tenders","9,594","4,129","5,465","25,266","24,567","25,449"
2013,"...Paper goods machine setters, operators, and tenders","26,459","21,034","5,425","39,446","45,905","25,134"
2013,Financial examiners,"10,413","5,134","5,279","71,779","77,263","60,411"
2013,"...Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","38,305","33,030","5,275","31,843","32,823","25,041"
2013,...Computer control programmers and operators,"72,368","67,129","5,239","41,755","42,021","36,468"
2013,...Cargo and freight agents,"16,189","10,989","5,200","42,040","42,852","40,984"
2013,Biological technicians,"13,985","8,785","5,200","45,798","46,823","41,644"
2013,"...Pipelayers, plumbers, pipefitters, and steamfitters","397,714","392,587","5,127","43,340","43,411","41,047"
2013,"...Chemical processing machine setters, operators, and tenders","49,659","44,589","5,070","50,608","51,669","38,087"
2013,Announcers,"25,670","20,703","4,967","40,913","40,829","41,437"
2013,"Entertainers and performers, sports and related workers, all other","14,230","9,381","4,849","40,633","42,245","32,475"
2013,...Transportation inspectors,"35,783","30,980","4,803","55,959","58,158","45,220"
2013,"...Extruding, forming, pressing, and compacting machine setters, operators, and tenders","21,803","17,029","4,774","34,475","36,743","24,444"
2013,Geological and petroleum technicians,"16,156","11,467","4,689","61,110","62,243","52,394"
2013,...Agricultural inspectors,"12,458","7,808","4,650","45,328","46,125","44,682"
2013,"...First-line supervisors of landscaping, lawn service, and groundskeeping workers","112,776","108,132","4,644","38,990","39,564","31,980"
2013,Surveying and mapping technicians,"45,449","40,811","4,638","48,685","49,813","42,403"
2013,Materials engineers,"27,975","23,360","4,615","80,011","80,877","73,038"
2013,...Brokerage clerks,"5,857","1,328","4,529","46,129","50,040","45,834"
2013,Conservation scientists and foresters,"20,271","15,850","4,421","56,075","58,798","52,387"
2013,"...Miscellaneous textile, apparel, and furnishings workers, including extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","10,790","6,417","4,373","24,685","28,326","22,354"
2013,...Precision instrument and equipment repairers,"53,885","49,578","4,307","46,805","47,813","40,064"
2013,"...Operating engineers and other construction equipment operators, including pile-driver operators","247,830","243,586","4,244","42,200","42,289","33,641"
2013,...Crossing guards,"8,589","4,388","4,201","31,094","31,471","30,767"
2013,Dancers and choreographers,"5,424","1,239","4,185","31,678","50,701","30,782"
2013,"...Woodworking machine setters, operators, and tenders, except sawing","20,413","16,259","4,154","26,115","26,282","25,489"
2013,...Helpers--production workers,"25,685","21,637","4,048","26,744","27,179","22,732"
2013,Actors,"12,456","8,445","4,011","40,438","40,745","37,149"
2013,...Upholsterers,"24,713","20,708","4,005","29,397","30,724","20,834"
2013,...Aircraft pilots and flight engineers,"88,969","85,054","3,915","100,595","101,007","50,770"
2013,"...Textile knitting and weaving machine setters, operators, and tenders","6,615","2,746","3,869","27,247","30,288","25,110"
2013,...Hazardous materials removal workers,"23,261","19,410","3,851","39,516","40,284","31,033"
2013,"...Material moving workers, all other","33,196","29,364","3,832","35,847","36,755","28,267"
2013,...Sheet metal workers,"96,747","92,933","3,814","41,924","42,004","34,016"
2013,...Gaming cage workers,"6,046","2,239","3,807","23,656","21,105","27,810"
2013,Computer and information research scientists,"12,993","9,222","3,771","95,918","100,222","88,006"
2013,...Adhesive bonding machine operators and tenders,"8,680","4,930","3,750","29,066","33,187","23,833"
2013,...Parking lot attendants,"38,720","35,027","3,693","23,270","23,889","19,536"
2013,...Proofreaders and copy markers,"6,416","2,922","3,494","33,979","35,766","32,700"
2013,...Animal control workers,"10,552","7,135","3,417","35,527","35,656","32,462"
2013,"Television, video, and motion picture camera operators and editors","28,620","25,400","3,220","50,835","51,081","42,205"
2013,...Water and wastewater treatment plant and system operators,"80,472","77,340","3,132","45,638","45,724","41,945"
2013,"...Heating, air conditioning, and refrigeration mechanics and installers","279,902","276,780","3,122","41,810","41,855","32,257"
2013,"...Coin, vending, and amusement machine servicers and repairers","26,854","23,787","3,067","35,333","35,885","32,002"
2013,"...Ushers, lobby attendants, and ticket takers","5,964","2,920","3,044","22,057","29,552","20,904"
2013,"...Meter readers, utilities","25,811","22,795","3,016","36,555","36,161","43,775"
2013,"...Communications equipment operators, all other","6,543","3,590","2,953","46,847","53,684","34,538"
2013,...Railroad conductors and yardmasters,"43,061","40,176","2,885","65,417","65,462","65,256"
2013,...Nurse midwives,"2,817",0,"2,817","90,174",,"90,174"
2013,"...Food preparation and serving related workers, all other","3,940","1,191","2,749","18,510","12,147","20,039"
2013,...Miscellaneous plant and system operators,"37,086","34,414","2,672","61,601","62,068","53,601"
2013,"...Molders, shapers, and casters, except metal and plastic","23,056","20,401","2,655","30,639","31,191","20,724"
2013,...Sales engineers,"33,279","30,626","2,653","93,162","95,047","77,722"
2013,"...Rolling machine setters, operators, and tenders, metal and plastic","9,439","6,791","2,648","35,348","39,696","25,227"
2013,Petroleum engineers,"23,225","20,619","2,606","110,560","109,564","120,253"
2013,...Correspondence clerks,"3,933","1,390","2,543","31,789","35,020","31,302"
2013,"...Power plant operators, distributors, and dispatchers","44,028","41,680","2,348","80,959","81,043","72,351"
2013,...Fabric and apparel patternmakers,"2,639",296,"2,343","52,694","53,500","52,582"
2013,...Heavy vehicle and mobile equipment service technicians and mechanics,"178,705","176,382","2,323","50,242","50,329","41,656"
2013,"...Motor vehicle operators, all other","16,506","14,232","2,274","27,418","30,190","18,932"
2013,...Parking enforcement workers,"4,876","2,638","2,238","36,589","40,588","32,217"
2013,"...Ambulance drivers and attendants, except emergency medical technicians","9,147","6,961","2,186","24,285","24,657","22,602"
2013,...Shoe machine operators and tenders,"4,373","2,209","2,164","21,688","21,536","21,970"
2013,...First-line supervisors of fire fighting and prevention workers,"47,968","45,815","2,153","86,462","87,065","68,891"
2013,...Stationary engineers and boiler operators,"81,858","79,736","2,122","55,732","55,864","54,415"
2013,...Automotive body and related repairers,"113,922","111,855","2,067","38,943","39,370","31,007"
2013,"...Extruding and drawing machine setters, operators, and tenders, metal and plastic","10,880","8,824","2,056","38,438","40,222","32,041"
2013,...Embalmers and funeral attendants,"6,643","4,600","2,043","26,042","27,020","19,780"
2013,...Mining machine operators,"65,476","63,436","2,040","65,453","65,606","57,397"
2013,Atmospheric and space scientists,"10,661","8,657","2,004","69,873","76,668","56,603"
2013,...Desktop publishers,"3,241","1,249","1,992","46,502","51,304","39,944"
2013,...Locomotive engineers and operators,"43,391","41,408","1,983","77,002","78,762","55,528"
2013,...Other transportation workers,"16,054","14,073","1,981","42,418","42,494","42,068"
2013,...Bus and truck mechanics and diesel engine specialists,"259,470","257,501","1,969","42,775","42,902","36,083"
2013,"...Carpet, floor, and tile installers and finishers","94,438","92,480","1,958","31,025","31,028","30,093"
2013,...Pest control workers,"53,799","51,894","1,905","33,351","33,871","24,899"
2013,...Forest and conservation workers,"9,161","7,295","1,866","31,045","32,118","24,167"
2013,...Avionics technicians,"17,066","15,218","1,848","51,056","51,834","42,398"
2013,...Crane and tower operators,"52,665","50,867","1,798","51,507","51,448","51,941"
2013,Astronomers and physicists,"9,359","7,563","1,796","101,983","100,930","105,332"
2013,...Highway maintenance workers,"80,392","78,627","1,765","37,416","37,480","31,543"
2013,....Emergency management directors,"6,422","4,662","1,760","73,381","73,478","73,102"
2013,...Food cooking machine operators and tenders,"5,670","3,950","1,720","27,563","30,554","22,015"
2013,Miscellaneous mathematical science occupations,"3,686","1,974","1,712","70,370","75,221","56,018"
2013,...Pumping station operators,"25,133","23,425","1,708","60,787","60,134","130,660"
