"Year","Occupation","Total_Number","Men_Number","Women_Number","Total_MedianEarnings","Men_MedianEarnings","Women_MedianEarnings"
2016,"First-line supervisors of office and administrative support workers",1187429,479925,707504,50070,56346,45996
2016,"Switchboard operators, including answering service",17734,3612,14122,30456,32279,29428
2016,"Telephone operators",24570,7004,17566,31443,36713,30077
2016,"Communications equipment operators, all other",6802,2751,4051,43269,57401,36789
2016,"Bill and account collectors",123438,35970,87468,35448,38514,34145
2016,"Billing and posting clerks",396298,45845,350453,35026,39843,34424
2016,"Bookkeeping, accounting, and auditing clerks",829531,105920,723611,39329,42013,38665
2016,"Gaming cage workers",7661,2566,5095,29747,30445,29454
2016,"Payroll and timekeeping clerks",131052,16608,114444,41313,49112,40922
2016,"Procurement clerks",29591,13472,16119,56309,60750,51406
2016,"Tellers",211343,28579,182764,26405,26674,26361
2016,"Financial clerks, all other",102650,47844,54806,55627,80037,45021
2016,"Brokerage clerks",5600,1925,3675,47489,55744,46240
2016,"Correspondence clerks",3925,1603,2322,48989,45353,50434
2016,"Court, municipal, and license clerks",62021,12876,49145,38317,45566,37355
2016,"Credit authorizers, checkers, and clerks",30897,8454,22443,41698,51812,40120
2016,"Customer service representatives",1782634,624476,1158158,33442,36744,32095
2016,"Eligibility interviewers, government programs",73673,14480,59193,41945,49343,41024
2016,"File clerks",137412,30743,106669,34159,36584,33224
2016,"Hotel, motel, and resort desk clerks",85672,28143,57529,22230,24328,21575
2016,"Interviewers, except eligibility and loan",85914,14408,71506,31905,40750,31371
2016,"Library assistants, clerical",32411,5476,26935,30777,30821,30768
2016,"Loan interviewers and clerks",111389,21075,90314,41419,45018,41065
2016,"New accounts clerks",11515,3187,8328,35639,41611,32278
2016,"Order clerks",97111,46722,50389,32234,35154,31110
2016,"Human resources assistants, except payroll and timekeeping",41036,6446,34590,39336,42269,38544
2016,"Receptionists and information clerks",654662,62554,592108,28555,29582,28444
2016,"Reservation and transportation ticket agents and travel clerks",95666,40719,54947,38473,41701,36670
2016,"Information and record clerks, all other",78023,18649,59374,37235,41564,36385
2016,"Cargo and freight agents",18080,12010,6070,39230,40883,34028
2016,"Couriers and messengers",141348,118900,22448,37585,39751,31910
2016,"Dispatchers",246262,114123,132139,38780,41998,35987
2016,"Meter readers, utilities",22784,20083,2701,40726,41069,36016
2016,"Postal service clerks",97883,48811,49072,55378,56060,53272
2016,"Postal service mail carriers",281178,179493,101685,56755,58358,53337
2016,"Postal service mail sorters, processors, and processing machine operators",50704,25280,25424,54397,56107,51252
2016,"Production, planning, and expediting clerks",283387,121074,162313,48582,61813,40678
2016,"Shipping, receiving, and traffic clerks",475270,338248,137022,31175,31887,28869
2016,"Stock clerks and order fillers",905020,602176,302844,27212,27445,26749
2016,"Weighers, measurers, checkers, and samplers, recordkeeping",58258,30597,27661,35545,37906,31956
2016,"Secretaries and administrative assistants",2226591,118739,2107852,37122,42411,36929
2016,"Computer operators",75141,41335,33806,42199,51176,38041
2016,"Data entry keyers",218791,51255,167536,32441,35201,32168
2016,"Word processors and typists",198318,31601,166717,34645,38353,33909
2016,"Desktop publishers",1413,878,535,38949,43391,32024
2016,"Insurance claims and policy processing clerks",325075,63360,261715,37301,40881,36812
2016,"Mail clerks and mail machine operators, except postal service",53499,27874,25625,29624,31777,26983
2016,"Office clerks, general",841347,145063,696284,34654,39885,33492
2016,"Office machine operators, except computer",26251,9726,16525,30788,37057,28449
2016,"Proofreaders and copy markers",6113,2139,3974,40435,38538,41357
2016,"Statistical assistants",15243,6858,8385,50405,52172,47920
2016,"Office and administrative support workers, all other",449803,111506,338297,41080,46448,40209
2016,"Natural Resources, Construction, and Maintenance Occupations",10336235,9943126,393109,41407,41612,31194
2016,"Farming, Fishing, and Forestry Occupations",644116,533883,110233,26661,28231,21214
2016,"First-line supervisors of farming, fishing, and forestry workers",50964,44390,6574,41273,42138,31416
2016,"Agricultural inspectors",12725,7187,5538,49889,47000,52455
2016,"Animal breeders",3290,2273,1017,30110,36109,27743
2016,"Graders and sorters, agricultural products",32820,11478,21342,21235,22957,20791
2016,"Miscellaneous agricultural workers",470635,398935,71700,25442,26404,20399
2016,"Fishing and hunting workers",21825,20865,960,31986,32200,25595
2016,"Forest and conservation workers",9824,8377,1447,36088,37410,29661
2016,"Logging workers",42033,40378,1655,32394,33045,21427
2016,"Construction and Extraction Occupations",5684325,5535847,148478,40852,40926,35859
2016,"First-line supervisors of construction trades and extraction workers",670638,649980,20658,59536,60145,45174
2016,"Brickmasons, blockmasons, and stonemasons",98752,98324,428,33569,33437,52637
2016,"Carpenters",863456,846846,16610,36344,36414,31637
2016,"Carpet, floor, and tile installers and finishers",115722,113490,2232,34531,34773,30610
2016,"Construction laborers",1180144,1150257,29887,32162,32214,30378
2016,"Paving, surfacing, and tamping equipment operators",11253,10740,513,41825,42075,40967
2016,"Operating engineers and other construction equipment operators, including pile-driver operators",269313,262747,6566,46503,46485,50129
2016,"Drywall installers, ceiling tile installers, and tapers",97916,95903,2013,31344,31450,21351
2016,"Electricians",647922,635090,12832,51278,51289,50082
2016,"Glaziers",37172,37023,149,40202,40196,41583
2016,"Insulation workers",39022,37762,1260,36329,36411,32216
2016,"Painters, construction and maintenance",359202,342580,16622,30778,30840,28608
2016,"Paperhangers",2130,1494,636,39968,51503,30208
2016,"Pipelayers, plumbers, pipefitters, and steamfitters",478329,470850,7479,47032,47046,45525
2016,"Plasterers and stucco masons",22350,22059,291,31073,31084,30701
2016,"Roofers",143180,141632,1548,30330,30268,50141
2016,"Sheet metal workers",97860,93784,4076,41644,41844,31804
2016,"Structural iron and steel workers",45672,44643,1029,50902,50571,70904
2016,"Helpers, construction trades",26342,25104,1238,26554,26378,31607
2016,"Construction and building inspectors",74917,66256,8661,56109,57669,50025
2016,"Elevator installers and repairers",22574,22119,455,84181,85281,41783
2016,"Fence erectors",22014,21176,838,30844,30985,22235
2016,"Hazardous materials removal workers",23647,19634,4013,36733,40524,22296
2016,"Highway maintenance workers",84345,81531,2814,39354,39654,31523
2016,"Rail-track laying and maintenance equipment operators",10530,10221,309,56883,58917,50596
2016,"Septic tank servicers and sewer pipe cleaners",9144,8970,174,41736,41925,16726
2016,"Miscellaneous construction and related workers, including solar photovoltaic installers",44893,42825,2068,35661,35573,36556
2016,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",15635,15545,90,70098,70027,158929
2016,"Explosives workers, ordnance handling experts, and blasters",9819,8893,926,54454,51456,66068
2016,"Mining machine operators",41476,41142,334,66863,66715,91628
2016,"Other extraction workers",37639,36346,1293,54426,55503,26987
2016,"Installation, Maintenance, and Repair Occupations",4007794,3873396,134398,45939,46092,40827
2016,"First-line supervisors of mechanics, installers, and repairers",245683,228738,16945,60447,60653,52313
2016,"Computer, automated teller, and office machine repairers",145593,129949,15644,43661,43659,43673
2016,"Radio and telecommunications equipment installers and repairers",138322,125899,12423,52338,52854,43442
2016,"Avionics technicians",14223,12971,1252,53595,55164,41295
2016,"Electric motor, power tool, and related repairers",19319,18438,881,45532,46449,21283
2016,"Electrical and electronics repairers, industrial and utility",11642,11189,453,61825,62348,34616
2016,"Electronic equipment installers and repairers, motor vehicles",6365,6247,118,33643,33363,43438
2016,"Electronic home entertainment equipment installers and repairers",30552,29243,1309,41409,41809,31886
2016,"Security and fire alarm systems installers",55556,54344,1212,42132,42195,32085
2016,"Aircraft mechanics and service technicians",135682,129265,6417,61530,61757,52219
2016,"Automotive body and related repairers",119554,117442,2112,40841,40984,21989
2016,"Automotive glass installers and repairers",13994,13660,334,36565,36680,31938
2016,"Automotive service technicians and mechanics",726437,717661,8776,36634,36695,28342
2016,"Bus and truck mechanics and diesel engine specialists",274372,271606,2766,45320,45423,35206
2016,"Heavy vehicle and mobile equipment service technicians and mechanics",185817,183026,2791,51142,51192,36781
2016,"Small engine mechanics",33288,32974,314,32818,32920,30427
2016,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",59830,58748,1082,30297,30233,31652
2016,"Control and valve installers and repairers",16320,15687,633,52039,52281,40096
2016,"Heating, air conditioning, and refrigeration mechanics and installers",328423,323520,4903,45440,45558,36241
2016,"Home appliance repairers",29270,27938,1332,38745,39861,21141
2016,"Industrial and refractory machinery mechanics",350416,339183,11233,51050,51187,43169
2016,"Maintenance and repair workers, general",438171,426084,12087,44573,45007,35977
2016,"Maintenance workers, machinery",26300,24982,1318,48447,49195,36327
2016,"Millwrights",37285,36664,621,61877,62133,47123
2016,"Electrical power-line installers and repairers",106191,105150,1041,70012,70154,41238
2016,"Telecommunications line installers and repairers",125604,120639,4965,50164,49989,56978
2016,"Precision instrument and equipment repairers",47211,42058,5153,51655,53697,38147
2016,"Coin, vending, and amusement machine servicers and repairers",26515,23061,3454,36449,37557,28092
2016,"Locksmiths and safe repairers",20462,19179,1283,42329,44176,31038
2016,"Riggers",10169,10034,135,49346,50086,31276
2016,"Helpers--installation, maintenance, and repair workers",12046,11641,405,31302,31076,35351
2016,"Other installation, maintenance, and repair workers, including wind turbine service technicians",204755,194046,10709,40529,40789,34637
2016,"Production Occupations",7084690,5206127,1878563,36773,40898,28241
2016,"First-line supervisors of production and operating workers",836803,677383,159420,52520,56343,41397
2016,"Aircraft structure, surfaces, rigging, and systems assemblers",5359,4399,960,46687,50047,31082
2016,"Electrical, electronics, and electromechanical assemblers",105464,53762,51702,31438,34772,29682
2016,"Engine and other machine assemblers",11383,9632,1751,45794,50418,29740
2016,"Structural metal fabricators and fitters",23431,22602,829,43039,42896,45391
2016,"Miscellaneous assemblers and fabricators",811317,511277,300040,31485,33412,28313
2016,"Bakers",148282,68168,80114,25848,26896,24665
2016,"Butchers and other meat, poultry, and fish processing workers",202694,159194,43500,29474,30898,25313
2016,"Food and tobacco roasting, baking, and drying machine operators and tenders",8787,6425,2362,29654,31168,26246
2016,"Food batchmakers",63244,28012,35232,27101,31939,25315
2016,"Food cooking machine operators and tenders",6230,3118,3112,26528,31345,19516
2016,"Food processing workers, all other",113094,74917,38177,31967,34446,29998
2016,"Computer control programmers and operators",84907,77415,7492,44235,45373,35785
2016,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",12248,10632,1616,36047,36243,33269
2016,"Forging machine setters, operators, and tenders, metal and plastic",6023,5882,141,45387,45495,40659
2016,"Rolling machine setters, operators, and tenders, metal and plastic",8890,6446,2444,35268,41292,31361
2016,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",73711,61267,12444,32249,33096,29971
2016,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",4257,3563,694,40872,46574,25953
2016,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",38492,34722,3770,32512,33540,26940
2016,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",8021,7150,871,37408,40042,32740
2016,"Milling and planing machine setters, operators, and tenders, metal and plastic",1798,1510,288,37477,43523,11674
2016,"Machinists",297165,284315,12850,46666,47139,32065
2016,"Metal furnace operators, tenders, pourers, and casters",20923,18354,2569,43427,45277,31818
2016,"Model makers and patternmakers, metal and plastic",4276,3680,596,49469,49528,44894
